$KEY used	id	name	category	type	attribute	random_spawn	image	fang_item_id	level	hp	attack	defense	exp	thinking_type_id	move_type	sight_type	sight_type_num	skill_on_attack	speed	no_attack_twice	option	skill_prob	skill_option[]	skill_name[]	skill_code[]	skill_option[]	skill_name[]	skill_code[]	skill_option[]	skill_name[]	skill_code[]	soul_name[]	soul_cond[]	soul_code[]	soul_name[]	soul_cond[]	soul_code[]	soul_name[]	soul_cond[]	soul_code[]	promote_id	depromote_id	rare_id	animation_id	show_library	show_hitpoint_gauge	desc	spec	flavor	
〇	153	もち	もち系	monster		〇	205	153	1	15	4	0	3	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																						154			1	○	○	特殊能力なし		もちもちっ！\n乗っけてるおみかん、\n食べちゃイヤだよ？	
〇	154	かしわもち	もち系	monster		〇	270	154	2	50	14	3	25	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																						155	153		1	○	○	特殊能力なし		春とは言えまだまだ寒いよねえ。\nやっぱり君も葉っぱをまとうべきだよ！	
〇	155	鏡もち	もち系	monster		〇	635	155	3	100	30	10	250	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1																							154		1	○	○	特殊能力なし		とっても大きなかがみもち！\n鏡開きの準備はどう？ 鏡は円満！\n開くは末広がり！ ボクを食べて開運！	
〇	156	トッパボー	トッパボー系	monster			157	156	1	50	10	5	50	601	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	2													NoMessage	on_after_die()	(self(), ItemDrop, [drop_item(1,item_id:1019)])										1	○	○	倍速逃げ移動\n必ずレベルアップの薬をドロップする		ほっほ。\nワシの力を借りたいのは誰じゃな？	
〇	157	魔導戦姫	魔導戦姫系	monster		〇	276	157	2	120	41	13	500	101	fly	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1			50		もってけ時間軸	(direct_attack(), SkillWaitFastWater, [nothing()])\n(self(),EnemySpecial, [nothing()])\n(direct_attack(), none, [sub_time(50,hit_effect:TimeSteal)])																158			4	○	○	竜の時を吸収する		第1から第4の封印解除を確認……。\nこれより、警戒モードに移行します。	
〇	158	覚醒の魔導戦姫	魔導戦姫系	monster		〇	713	158	3	240	110	38	2000	101	fly	normal		(direct_attack(), StrongMagic, [attack(100,attribute:normal_attack, hit_effect:StrongMagicHit)])	2	〇		50		真・もってけ時間軸	(direct_attack(), SkillWaitFastWater, [nothing()])\n(self(),EnemySpecial, [nothing()])\n(direct_attack(), none, [sub_max_time(50,hit_effect:TimeSteal)])																	157		4	○	○	倍速移動(攻撃は1回まで)\n最大竜の時を吸収する		第5から第7の封印解除を確認……。\n殲滅モードに移行、対象を排除します。	
〇	159	ナンディ	ナンディ系	monster		〇	540	159	1	60	15	3	30	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													逃げモード	on_damage_over(0,40,opt: no_stop_damage)	(self(), SkillWaitFast, [nothing()])\n(self(),none, [set_status(255,status:[haste]),set_status(30,status:[hallucinate,regenerate])])							160			1	○	○	HPが1/3以下になると、倍速で逃げ出してしまう\nその後、倍速状態で復讐に来る		優しいご主人様がおりますが、\n少し牛使いが荒くて困っています。	
〇	160	パールバティ	ナンディ系	monster		〇	535	160	2	120	30	10	300	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													逃げモード	on_damage_over(0,80,opt: no_stop_damage)	(self(), SkillWaitFast, [nothing()])\n(self(),none, [set_status(255,status:[haste]),set_status(30,status:[hallucinate,regenerate])])							161	159		1	○	○	HPが1/3以下になると、倍速で逃げ出してしまう\nその後、倍速状態で復讐に来る		今日は三千里先の戦場へ参ります。\nさぁ、行きますよ！	
〇	161	暗黒パールバティ	ナンディ系	monster		〇	702	161	3	300	120	40	1500	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1													逃げモード	on_damage_over(0,200,opt: no_stop_damage)	(self(), SkillWaitFast, [nothing()])\n(self(),none, [set_status(255,status:[haste]),set_status(30,status:[hallucinate,regenerate])])								160		1	○	○	HPが1/3以下になると、倍速で逃げ出してしまう\nその後、倍速状態で復讐に来る		少しおしおきが必要なようですね。\nいいでしょう、容赦なく行きますよ！	
〇	162	森の巫女	巫女系	monster			166	162	1	80	20	8	200	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1			25		どきどき巫女マジック	(straight(10), SkillWaitFast, [nothing()])\n(self(),SwingWand,[nothing()])\n(self(), none, [random_skill(skill_lot:[(146, 10),(147, 10),(148, 10)])])																163			15	○	○	ランダム効果の杖魔法を放つ\n効果はころび 衰弱 かなしばり		戦いとか面倒くさいにゃぁ。\nそれより、昼寝の時間にゃ。お前も一緒に寝るかにゃ？	
〇	163	神殿の巫女	巫女系	monster			377	163	2	100	31	12	500	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1			25		どきどき巫女マジック	(straight(10), SkillWaitFast, [nothing()])\n(self(),SwingWand,[nothing()])\n(self(), none, [random_skill(skill_lot:[(146, 10),(148, 10),(149, 5)])])																164	162		15	○	○	ランダム効果の杖魔法を放つ\n効果はころび かなしばり ファング破壊		とこしえに続く太陽と月の巡りの中、\nこの星の子らを見守り続けています。\n汝、我が愛しき子よ…常に健やかなれ。	
〇	164	太陽の巫女	巫女系	monster			651	164	3	200	80	30	2500	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1			25		どきどき巫女マジック	(straight(10), SkillWaitFast, [nothing()])\n(self(),SwingWand,[nothing()])\n(self(), none, [random_skill(skill_lot:[(146, 10),(149, 5),(150, 5)])])																	163		15	○	○	ランダム効果の杖魔法を放つ\n効果はころび ファング破壊 武器破壊		今宵も王達が私に跪き愛を歌う……。\nふふ、そんなにも私が恋しいのですか？\nそれなら私の毒に溺れなさい、永遠に。	
#	165	##未使用	##未使用	monster			211	165	2	0	0	0	0	101	walk	normal		(direct_attack(), StrongSlash, [attack(100,attribute:normal_attack, hit_effect:StrongSlashHit)])	1																						166			15		○	未使用		未使用	
#	166	##未使用	##未使用	monster			424	166	3	0	0	0	0	101	walk	normal		(direct_attack(), StrongSlash, [attack(100,attribute:normal_attack, hit_effect:StrongSlashHit)])	1																						167	165		15		○	未使用		未使用	
#	167	##未使用	##未使用	monster			664	167	4	0	0	0	0	101	walk	normal		(direct_attack(), ViciousSlash, [attack(100,attribute:normal_attack, hit_effect:ViciousSlashHit)])	1																							166		15		○	未使用		未使用	
〇	168	アリス	アリス系	monster		〇	669	168	1	70	20	6	100	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1													魔法反射	with_reflect_magic()								169			15	○	○	杖魔法を反射する		アリスに用があるのなら残念ね。\n私はアリスだけどアリスじゃないの。\nあなたのお相手はできないわ。	
〇	169	鏡のアリス	アリス系	monster		〇	668	169	2	120	40	12	750	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1													魔法反射	with_reflect_magic()								170	168		15	○	○	杖魔法を反射する		あら、私はアリスだけど残念ね。\nあなたのアリスは私じゃないの。\n私じゃないアリスはどこかしら？	
〇	170	不思議のアリス	アリス系	monster		〇	665	170	3	200	90	30	1800	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1													魔法反射	with_reflect_magic()									169		15	○	○	杖魔法を反射する		私はアリス、だけどアリスじゃない。\nふふっ、私は本当は一体誰なのかしら？	
〇	171	フレイムダンサー	ダンサー系	monster		〇	198	171	1	70	20	6	120	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			25		炎の舞	(around_any(2), SkillWaitFastFIre, [Nothing()])\n(self(),EnemySpecial, [nothing()])\n(self(),FloorFlashBig5nef, [nothing()])\n(around_any(2), OriginFireDance, [Nothing()])\n(around_any(2, limit:1,target:both), BombBookB, [attack(amount:30,attribute:fire_attack)])																172			15	○	○	周囲に炎魔法を放つ(30)		一族に伝わる神降ろしの演舞！\n身も心も焼き尽くしてあげる！	
〇	172	ルーインダンサー	ダンサー系	monster		〇	355	172	2	110	35	12	550	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			25		憤怒の舞	(around_any(3), SkillWaitFastFIre, [Nothing()])\n(self(),EnemySpecial, [nothing()])\n(self(),FloorFlashBig7nef, [nothing()])\n(around_any(3), OriginFireDance, [Nothing()])\n(around_any(3), OriginFireDanceB, [Nothing()])\n(around_any(3, limit:2,target:both), BombBookB, [attack(amount:40,attribute:fire_attack)])																173	171		15	○	○	周囲に炎魔法を放つ(40)		みんなが戦いをやめてくれないの。\nだから私は踊るの。\n踊って世界が壊れるなんて素敵でしょ。	
〇	173	チャクラムダンサー	ダンサー系	monster		〇	536	173	3	170	70	22	1200	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			25		神炎の舞	(around_any(4), SkillWaitFastFIre, [Nothing()])\n(self(),EnemySpecial, [nothing()])\n(self(),FloorFlashBig9nef, [nothing()])\n(around_any(4), OriginFireDance, [Nothing()])\n(around_any(4), OriginFireDanceB, [Nothing()])\n(around_any(4), OriginFireDanceC, [Nothing()])\n(around_any(4, limit:3,target:both), BombBookB, [attack(amount:50,attribute:fire_attack)])																	172		15	○	○	周囲に炎魔法を放つ(50)		我らの神は愛と躍りを尊ぶもの。\n今宵踊るのは、そうですね……\n貴方への愛情を表した舞など如何です？	
〇	174	朧車	朧車系	monster	imitator		612	174	1	90	26	8	50	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1																						175			1	○	○	他のモンスターに擬態する		そこをおどきッ！\nどかぬ者は轢いてくれようぞッ！	
〇	175	輪入道	朧車系	monster	imitator		342	175	2	130	40	15	200	101	walk	normal		(direct_attack(), NormalMagic, [attack(100,attribute:normal_attack, hit_effect:NormalMagicHit)])	1																							174		1	○	○	他のモンスターに擬態する		もっともっと魂をよこせィ！\n恐怖に歪んだ魂は極上の馳走じゃァ！\nうしゃ車車車車しゃ！！	
〇	176	清廉の騎士	騎士系	monster		〇	209	176	2	90	26	8	120	101	walk	normal		(direct_attack(), StrongSlash, [attack(100,attribute:normal_attack, hit_effect:StrongSlashHit)])	1																						177			15	○	○	特殊能力なし		愚か者と笑われても構わない。\n私は愛のために戦う…！	
〇	177	聖杯の騎士	騎士系	monster		〇	546	177	3	180	70	23	900	101	walk	normal		(direct_attack(), StrongSlash, [attack(100,attribute:normal_attack, hit_effect:StrongSlashHit)])	1																						178	176		15	○	○	特殊能力なし		この聖剣の輝きに誓おう！\nこの国と民を、必ずや守り抜くことを！	
〇	178	伝承の騎士	騎士系	monster		〇	664	178	4	250	110	38	1800	101	walk	normal		(direct_attack(), ViciousSlash, [attack(100,attribute:normal_attack, hit_effect:ViciousSlashHit)])	1																							177		15	○	○	特殊能力なし		私のある限り、希望は潰えぬ！\n涙を拭け、共に立ち向かおう！	
〇	179	黄金コケットリ	黄金系	monster			122	179	1	50	10	5	50	601	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	2													NoMessage	on_after_die()	(self(), ItemDrop, [drop_item(1,item_set_id:2)])							180			15	○	○	倍速逃げ移動\n必ずアイテムをドロップする		黄金に愛されし高貴なる血統は、\nいかなる処遇にも穢されはしない！\nパオーーーンッ！	
〇	180	黄金の妖精	黄金系	monster			688	180	2	100	10	10	300	601	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	2													NoMessage	on_after_die()	(self(), ItemDrop, [drop_item(1,item_set_id:2)])								179		15	○	○	倍速逃げ移動\n必ずアイテムをドロップする		貴君らには一時の黄金の夢を。\n悪者には途方もなく恐ろしい悪戯を。\nさぁ、今宵の妖精歌劇とくとご覧あれ！	
〇	181	メデューサ	メデューサ系	monster		〇	65	181	1	80	27	8	200	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			50		石化の邪眼	(direct_attack(), SkillWaitFastWater, [nothing()])\n(self(),EnemySpecial, [nothing()])\n(self(),EnemyAttack, [nothing()])\n(direct_attack(), none, [sub_max_brave(1, hit_effect:OriginIceAttack)])																182			15	○	○	石化魔法を放つ		お話してくれるの？\nでも目を見ると危ないから……。	
〇	182	イフリータ	メデューサ系	monster		〇	581	182	2	120	43	12	700	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			50		石化の邪眼	(direct_attack(), SkillWaitFastWater, [nothing()])\n(self(),EnemySpecial, [nothing()])\n(self(),EnemyAttack, [nothing()])\n(direct_attack(), none, [sub_max_brave(2, hit_effect:OriginIceAttack)])																183	181		15	○	○	石化魔法を放つ		お菓子のことならなんでもござれ、\nお菓子作りは我が一族が一番なの！\nさぁ、たーんと召し上がれ♪	
〇	183	スキュラ	メデューサ系	monster		〇	613	183	3	240	120	35	3000	101	walk	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	1			50		石化の邪眼	(direct_attack(), SkillWaitFastWater, [nothing()])\n(self(),EnemySpecial, [nothing()])\n(self(),EnemyAttack, [nothing()])\n(direct_attack(), none, [sub_max_brave(3, hit_effect:OriginIceAttack)])																	182		15	○	○	石化魔法を放つ		人生色々あるけど、今日も私は元気。\nタコ足は嫌だけど、私は元気。\nいつか解決策を見つけ出すわ。	
〇	184	サジタリウス	ガーガン系	monster		〇	618	184	3	120	55	15	500	501	fly	normal		(direct_attack(), NormalAttack, [attack(100,attribute:normal_attack, hit_effect:NormalAttackHit)])	2	〇		75		NoMessage	(straight(10), SkillArrowA, [attack(150, attribute:arrow_attack)])																	19		4	○	○	射線を合わせるように倍速逃げ飛行移動(攻撃は1回まで)\n矢を放つ	\n射線を合わせるように移動する\n75%で矢を放つ	この弓は皆の平和のためのもの。\n射たずに済む日がいつか来ますように。	
